"id","delivery_status"
"7673","SENT"
"7674","SENT"
"7675","SENT"
"7676","SENT"
"7677","SENT"
"7678","SENT"
"7679","SENT"
"7680","SENT"
"7681","SENT"
"7682","SENT"
"7683","QUEUED"
"7684","FAILED"
"7685","SENT"
"7686","SENT"
"7687","SENT"
"7688","SENT"
"7689","SENT"
"7690","SENT"
"7691","SENT"
"7692","SENT"
"7693","SENT"
"7694","SENT"
"7695","SENT"
"7696","QUEUED"
"7697","SENT"
"7698","SENT"
"7699","SENT"
"7700","SENT"
"7701","FAILED"
"7702","SENT"
"7703","SENT"
"7704","SENT"
"7705","SENT"
"7706","SENT"
"7707","SENT"
"7708","SENT"
"7709","QUEUED"
"7710","SENT"
"7711","SENT"
"7712","SENT"
"7713","SENT"
"7714","SENT"
"7715","SENT"
"7716","SENT"
"7717","SENT"
"7718","FAILED"
"7719","SENT"
"7720","SENT"
"7721","SENT"
"7722","QUEUED"
"7723","SENT"
"7724","SENT"
"7725","SENT"
"7726","SENT"
"7727","SENT"
"7728","SENT"
"7729","SENT"
"7730","SENT"
"7731","SENT"
"7732","SENT"
"7733","SENT"
"7734","SENT"
"7735","FAILED"
"7736","SENT"
"7737","SENT"
"7738","SENT"
"7739","SENT"
"7740","SENT"
"7741","SENT"
"7742","SENT"
"7743","SENT"
"7744","SENT"
"7745","SENT"
"7746","SENT"
"7747","SENT"
"7748","QUEUED"
"7749","SENT"
"7750","SENT"
"7751","SENT"
"7752","FAILED"
"7753","SENT"
"7754","SENT"
"7755","SENT"
"7756","SENT"
"7757","SENT"
"7758","SENT"
"7759","SENT"
"7760","SENT"
"7761","QUEUED"
"7762","SENT"
"7763","SENT"
"7764","SENT"
"7765","SENT"
"7766","SENT"
"7767","SENT"
"7768","SENT"
"7769","FAILED"
"7770","SENT"
"7771","SENT"
"7772","SENT"
"7773","SENT"
"7774","QUEUED"
"7775","SENT"
"7776","SENT"
"7777","SENT"
"7778","SENT"
"7779","SENT"
"7780","SENT"
"7781","SENT"
"7782","SENT"
"7783","SENT"
"7784","SENT"
"7785","SENT"
"7786","FAILED"
"7787","QUEUED"
"7788","SENT"
"7789","SENT"
"7790","SENT"
"7791","SENT"
"7792","SENT"
"7793","SENT"
"7794","SENT"
"7795","SENT"
"7796","SENT"
"7797","SENT"
"7798","SENT"
"7799","SENT"
"7800","QUEUED"
"7801","SENT"
"7802","SENT"
"7803","FAILED"
"7804","SENT"
"7805","SENT"
"7806","SENT"
"7807","SENT"
"7808","SENT"
"7809","SENT"
"7810","SENT"
"7811","SENT"
"7812","SENT"
"7813","QUEUED"
"7814","SENT"
"7815","SENT"
"7816","SENT"
"7817","SENT"
"7818","SENT"
"7819","SENT"
"7820","FAILED"
"7821","SENT"
"7822","SENT"
"7823","SENT"
"7824","SENT"
"7825","SENT"
"7826","QUEUED"
"7827","SENT"
"7828","SENT"
"7829","SENT"
"7830","SENT"
"7831","SENT"
"7832","SENT"
"7833","SENT"
"7834","SENT"
"7835","SENT"
"7836","SENT"
"7837","FAILED"
"7838","SENT"
"7839","QUEUED"
"7840","SENT"
"7841","SENT"
"7842","SENT"
"7843","SENT"
"7844","SENT"
"7845","SENT"
"7846","SENT"
"7847","SENT"
"7848","SENT"
"7849","SENT"
"7850","SENT"
"7851","SENT"
"7852","QUEUED"
"7853","SENT"
"7854","FAILED"
"7855","SENT"
"7856","SENT"
"7857","SENT"
"7858","SENT"
"7859","SENT"
"7860","SENT"
"7861","SENT"
"7862","SENT"
"7863","SENT"
"7864","SENT"
"7865","QUEUED"
"7866","SENT"
"7867","SENT"
"7868","SENT"
"7869","SENT"
"7870","SENT"
"7871","FAILED"
"7872","SENT"
"7873","SENT"
"7874","SENT"
"7875","SENT"
"7876","SENT"
"7877","SENT"
"7878","QUEUED"
"7879","SENT"
"7880","SENT"
"7881","SENT"
"7882","SENT"
"7883","SENT"
"7884","SENT"
"7885","SENT"
"7886","SENT"
"7887","SENT"
"7888","FAILED"
"7889","SENT"
"7890","SENT"
"7891","QUEUED"
"7892","SENT"
"7893","SENT"
"7894","SENT"
"7895","SENT"
"7896","SENT"
"7897","SENT"
"7898","SENT"
"7899","SENT"
"7900","SENT"
"7901","SENT"
"7902","SENT"
"7903","SENT"
"7904","QUEUED"
"7905","FAILED"
"7906","SENT"
"7907","SENT"
"7908","SENT"
"7909","SENT"
"7910","SENT"
"7911","SENT"
"7912","SENT"
"7913","SENT"
"7914","SENT"
"7915","SENT"
"7916","SENT"
"7917","QUEUED"
"7918","SENT"
"7919","SENT"
"7920","SENT"
"7921","SENT"
"7922","FAILED"
"7923","SENT"
"7924","SENT"
"7925","SENT"
"7926","SENT"
"7927","SENT"
"7928","SENT"
"7929","SENT"
"7930","QUEUED"
"7931","SENT"
"7932","SENT"
"7933","SENT"
"7934","SENT"
"7935","SENT"
"7936","SENT"
"7937","SENT"
"7938","SENT"
"7939","FAILED"
"7940","SENT"
"7941","SENT"
"7942","SENT"
"7943","QUEUED"
"7944","SENT"
"7945","SENT"
"7946","SENT"
"7947","SENT"
"7948","SENT"
"7949","SENT"
"7950","SENT"
"7951","SENT"
"7952","SENT"
"7953","SENT"
"7954","SENT"
"7955","SENT"
"7956","FAILED"
"7957","SENT"
"7958","SENT"
"7959","SENT"
"7960","SENT"
"7961","SENT"
"7962","SENT"
"7963","SENT"
"7964","SENT"
"7965","SENT"
"7966","SENT"
"7967","SENT"
"7968","SENT"
"7969","QUEUED"
"7970","SENT"
"7971","SENT"
"7972","SENT"
"7973","FAILED"
"7974","SENT"
"7975","SENT"
"7976","SENT"
"7977","SENT"
"7978","SENT"
"7979","SENT"
"7980","SENT"
"7981","SENT"
"7982","QUEUED"
"7983","SENT"
"7984","SENT"
"7985","SENT"
"7986","SENT"
"7987","SENT"
"7988","SENT"
"7989","SENT"
"7990","FAILED"
"7991","SENT"
"7992","SENT"
"7993","SENT"
"7994","SENT"
"7995","QUEUED"
"7996","SENT"
"7997","SENT"
"7998","SENT"
"7999","SENT"
"8000","SENT"
"8001","SENT"
"8002","SENT"
"8003","SENT"
"8004","SENT"
"8005","SENT"
"8006","SENT"
"8007","FAILED"
"8008","QUEUED"
"8009","SENT"
"8010","SENT"
"8011","SENT"
"8012","SENT"
"8013","SENT"
"8014","SENT"
"8015","SENT"
"8016","SENT"
"8017","SENT"
"8018","SENT"
"8019","SENT"
"8020","SENT"
"8021","QUEUED"
"8022","SENT"
"8023","SENT"
"8024","FAILED"
"8025","SENT"
"8026","SENT"
"8027","SENT"
"8028","SENT"
"8029","SENT"
"8030","SENT"
"8031","SENT"
"8032","SENT"
"8033","SENT"
"8034","QUEUED"
"8035","SENT"
"8036","SENT"
"8037","SENT"
"8038","SENT"
"8039","SENT"
"8040","SENT"
"8041","FAILED"
"8042","SENT"
"8043","SENT"
"8044","SENT"
"8045","SENT"
"8046","SENT"
"8047","QUEUED"
"8048","SENT"
"8049","SENT"
"8050","SENT"
"8051","SENT"
"8052","SENT"
"8053","SENT"
"8054","SENT"
"8055","SENT"
"8056","SENT"
"8057","SENT"
"8058","FAILED"
"8059","SENT"
"8060","QUEUED"
"8061","SENT"
"8062","SENT"
"8063","SENT"
"8064","SENT"
"8065","SENT"
"8066","SENT"
"8067","SENT"
"8068","SENT"
"8069","SENT"
"8070","SENT"
"8071","SENT"
"8072","SENT"
"8073","QUEUED"
"8074","SENT"
"8075","FAILED"
"8076","SENT"
"8077","SENT"
"8078","SENT"
"8079","SENT"
"8080","SENT"
"8081","SENT"
"8082","SENT"
"8083","SENT"
"8084","SENT"
"8085","SENT"
"8086","QUEUED"
"8087","SENT"
"8088","SENT"
"8089","SENT"
"8090","SENT"
"8091","SENT"
"8092","FAILED"
"8093","SENT"
"8094","SENT"
"8095","SENT"
"8096","SENT"
"8097","SENT"
"8098","SENT"
"8099","QUEUED"
"8100","SENT"
"8101","SENT"
"8102","SENT"
"8103","SENT"
"8104","SENT"
"8105","SENT"
"8106","SENT"
"8107","SENT"
"8108","SENT"
"8109","FAILED"
"8110","SENT"
"8111","SENT"
"8112","QUEUED"
"8113","SENT"
"8114","SENT"
"8115","SENT"
"8116","SENT"
"8117","SENT"
"8118","SENT"
"8119","SENT"
"8120","SENT"
"8121","SENT"
"8122","SENT"
"8123","SENT"
"8124","SENT"
"8125","QUEUED"
"8126","FAILED"
"8127","SENT"
"8128","SENT"
"8129","SENT"
"8130","SENT"
"8131","SENT"
"8132","SENT"
"8133","SENT"
"8134","SENT"
"8135","SENT"
"8136","SENT"
"8137","SENT"
"8138","QUEUED"
"8139","SENT"
"8140","SENT"
"8141","SENT"
"8142","SENT"
"8143","FAILED"
"8144","SENT"
"8145","SENT"
"8146","SENT"
"8147","SENT"
"8148","SENT"
"8149","SENT"
"8150","SENT"
"8151","QUEUED"
"8152","SENT"
"8153","SENT"
"8154","SENT"
"8155","SENT"
"8156","SENT"
"8157","SENT"
"8158","SENT"
"8159","SENT"
"8160","FAILED"
"8161","SENT"
"8162","SENT"
"8163","SENT"
"8164","QUEUED"
"8165","SENT"
"8166","SENT"
"8167","SENT"
"8168","SENT"
"8169","SENT"
"8170","SENT"
"8171","SENT"
"8172","SENT"
"8173","SENT"
"8174","SENT"
"8175","SENT"
"8176","SENT"
"8177","FAILED"
"8178","SENT"
"8179","SENT"
"8180","SENT"
"8181","SENT"
"8182","SENT"
"8183","SENT"
"8184","SENT"
"8185","SENT"
"8186","SENT"
"8187","SENT"
"8188","SENT"
"8189","SENT"
"8190","QUEUED"
"8191","SENT"
"8192","SENT"
"8193","SENT"
"8194","FAILED"
"8195","SENT"
"8196","SENT"
"8197","SENT"
"8198","SENT"
"8199","SENT"
"8200","SENT"
"8201","SENT"
"8202","SENT"
"8203","QUEUED"
"8204","SENT"
"8205","SENT"
"8206","SENT"
"8207","SENT"
"8208","SENT"
"8209","SENT"
"8210","SENT"
"8211","FAILED"
"8212","SENT"
"8213","SENT"
"8214","SENT"
"8215","SENT"
"8216","QUEUED"
"8217","SENT"
"8218","SENT"
"8219","SENT"
"8220","SENT"
"8221","SENT"
"8222","SENT"
"8223","SENT"
"8224","SENT"
"8225","SENT"
"8226","SENT"
"8227","SENT"
"8228","FAILED"
"8229","QUEUED"
"8230","SENT"
"8231","SENT"
"8232","SENT"
"8233","SENT"
"8234","SENT"
"8235","SENT"
"8236","SENT"
"8237","SENT"
"8238","SENT"
"8239","SENT"
"8240","SENT"
"8241","SENT"
"8242","QUEUED"
"8243","SENT"
"8244","SENT"
"8245","FAILED"
"8246","SENT"
"8247","SENT"
"8248","SENT"
"8249","SENT"
"8250","SENT"
"8251","SENT"
"8252","SENT"
"8253","SENT"
"8254","SENT"
"8255","QUEUED"
"8256","SENT"
"8257","SENT"
"8258","SENT"
"8259","SENT"
"8260","SENT"
"8261","SENT"
"8262","FAILED"
"8263","SENT"
"8264","SENT"
"8265","SENT"
"8266","SENT"
"8267","SENT"
"8268","QUEUED"
"8269","SENT"
"8270","SENT"
"8271","SENT"
"8272","SENT"
"8273","SENT"
"8274","SENT"
"8275","SENT"
"8276","SENT"
"8277","SENT"
"8278","SENT"
"8279","FAILED"
"8280","SENT"
"8281","QUEUED"
"8282","SENT"
"8283","SENT"
"8284","SENT"
"8285","SENT"
"8286","SENT"
"8287","SENT"
"8288","SENT"
"8289","SENT"
"8290","SENT"
"8291","SENT"
"8292","SENT"
"8293","SENT"
"8294","QUEUED"
"8295","SENT"
"8296","FAILED"
"8297","SENT"
"8298","SENT"
"8299","SENT"
"8300","SENT"
"8301","SENT"
"8302","SENT"
"8303","SENT"
"8304","SENT"
"8305","SENT"
"8306","SENT"
"8307","QUEUED"
"8308","SENT"
"8309","SENT"
"8310","SENT"
"8311","SENT"
"8312","SENT"
"8313","FAILED"
"8314","SENT"
"8315","SENT"
"8316","SENT"
"8317","SENT"
"8318","SENT"
"8319","SENT"
"8320","QUEUED"
"8321","SENT"
"8322","SENT"
"8323","SENT"
"8324","SENT"
"8325","SENT"
"8326","SENT"
"8327","SENT"
"8328","SENT"
"8329","SENT"
"8330","FAILED"
"8331","SENT"
"8332","SENT"
"8333","QUEUED"
"8334","SENT"
"8335","SENT"
"8336","SENT"
"8337","SENT"
"8338","SENT"
"8339","SENT"
"8340","SENT"
"8341","SENT"
"8342","SENT"
"8343","SENT"
"8344","SENT"
"8345","SENT"
"8346","QUEUED"
"8347","FAILED"
"8348","SENT"
"8349","SENT"
"8350","SENT"
"8351","SENT"
"8352","SENT"
"8353","SENT"
"8354","SENT"
"8355","SENT"
"8356","SENT"
"8357","SENT"
"8358","SENT"
"8359","QUEUED"
"8360","SENT"
"8361","SENT"
"8362","SENT"
"8363","SENT"
"8364","FAILED"
"8365","SENT"
"8366","SENT"
"8367","SENT"
"8368","SENT"
"8369","SENT"
"8370","SENT"
"8371","SENT"
"8372","QUEUED"
"8373","SENT"
"8374","SENT"
"8375","SENT"
"8376","SENT"
"8377","SENT"
"8378","SENT"
"8379","SENT"
"8380","SENT"
"8381","FAILED"
"8382","SENT"
"8383","SENT"
"8384","SENT"
"8385","QUEUED"
"8386","SENT"
"8387","SENT"
"8388","SENT"
"8389","SENT"
"8390","SENT"
"8391","SENT"
"8392","SENT"
"8393","SENT"
"8394","SENT"
"8395","SENT"
"8396","SENT"
"8397","SENT"
"8398","FAILED"
"8399","SENT"
"8400","SENT"
"8401","SENT"
"8402","SENT"
"8403","SENT"
"8404","SENT"
"8405","SENT"
"8406","SENT"
"8407","SENT"
"8408","SENT"
"8409","SENT"
"8410","SENT"
"8411","QUEUED"
"8412","SENT"
"8413","SENT"
"8414","SENT"
"8415","FAILED"
"8416","SENT"
"8417","SENT"
"8418","SENT"
"8419","SENT"
"8420","SENT"
"8421","SENT"
"8422","SENT"
"8423","SENT"
"8424","QUEUED"
"8425","SENT"
"8426","SENT"
"8427","SENT"
"8428","SENT"
"8429","SENT"
"8430","SENT"
"8431","SENT"
"8432","FAILED"
"8433","SENT"
"8434","SENT"
"8435","SENT"
"8436","SENT"
"8437","QUEUED"
"8438","SENT"
"8439","SENT"
"8440","SENT"
"8441","SENT"
"8442","SENT"
"8443","SENT"
"8444","SENT"
"8445","SENT"
"8446","SENT"
"8447","SENT"
"8448","SENT"
"8449","FAILED"
"8450","QUEUED"
"8451","SENT"
"8452","SENT"
"8453","SENT"
"8454","SENT"
"8455","SENT"
"8456","SENT"
"8457","SENT"
"8458","SENT"
"8459","SENT"
"8460","SENT"
"8461","SENT"
"8462","SENT"
"8463","QUEUED"
"8464","SENT"
"8465","SENT"
"8466","FAILED"
"8467","SENT"
"8468","SENT"
"8469","SENT"
"8470","SENT"
"8471","SENT"
"8472","SENT"
"8473","SENT"
"8474","SENT"
"8475","SENT"
"8476","QUEUED"
"8477","SENT"
"8478","SENT"
"8479","SENT"
"8480","SENT"
"8481","SENT"
"8482","SENT"
"8483","FAILED"
"8484","SENT"
"8485","SENT"
"8486","SENT"
"8487","SENT"
"8488","SENT"
"8489","QUEUED"
"8490","SENT"
"8491","SENT"
"8492","SENT"
"8493","SENT"
"8494","SENT"
"8495","SENT"
"8496","SENT"
"8497","SENT"
"8498","SENT"
"8499","SENT"
"8500","FAILED"
"8501","SENT"
"8502","QUEUED"
"8503","SENT"
"8504","SENT"
"8505","SENT"
"8506","SENT"
"8507","SENT"
"8508","SENT"
"8509","SENT"
"8510","SENT"
"8511","SENT"
"8512","SENT"
"8513","SENT"
"8514","SENT"
"8515","QUEUED"
"8516","SENT"
"8517","FAILED"
"8518","SENT"
"8519","SENT"
"8520","SENT"
"8521","SENT"
"8522","SENT"
"8523","SENT"
"8524","SENT"
"8525","SENT"
"8526","SENT"
"8527","SENT"
"8528","QUEUED"
"8529","SENT"
"8530","SENT"
"8531","SENT"
"8532","SENT"
"8533","SENT"
"8534","FAILED"
"8535","SENT"
"8536","SENT"
"8537","SENT"
"8538","SENT"
"8539","SENT"
"8540","SENT"
"8541","QUEUED"
"8542","SENT"
"8543","SENT"
"8544","SENT"
"8545","SENT"
"8546","SENT"
"8547","SENT"
"8548","SENT"
"8549","SENT"
"8550","SENT"
"8551","FAILED"
"8552","SENT"
"8553","SENT"
"8554","QUEUED"
"8555","SENT"
"8556","SENT"
"8557","SENT"
"8558","SENT"
"8559","SENT"
"8560","SENT"
"8561","SENT"
"8562","SENT"
"8563","SENT"
"8564","SENT"
"8565","SENT"
"8566","SENT"
"8567","QUEUED"
"8568","FAILED"
"8569","SENT"
"8570","SENT"
"8571","SENT"
"8572","SENT"
"8573","SENT"
"8574","SENT"
"8575","SENT"
"8576","SENT"
"8577","SENT"
"8578","SENT"
"8579","SENT"
"8580","QUEUED"
"8581","SENT"
"8582","SENT"
"8583","SENT"
"8584","SENT"
"8585","FAILED"
"8586","SENT"
"8587","SENT"
"8588","SENT"
"8589","SENT"
"8590","SENT"
"8591","SENT"
"8592","SENT"
"8593","QUEUED"
"8594","SENT"
"8595","SENT"
"8596","SENT"
"8597","SENT"
"8598","SENT"
"8599","SENT"
"8600","SENT"
"8601","SENT"
"8602","FAILED"
"8603","SENT"
"8604","SENT"
"8605","SENT"
"8606","QUEUED"
"8607","SENT"
"8608","SENT"
"8609","SENT"
"8610","SENT"
"8611","SENT"
"8612","SENT"
"8613","SENT"
"8614","SENT"
"8615","SENT"
"8616","SENT"
"8617","SENT"
"8618","SENT"
"8619","FAILED"
"8620","SENT"
"8621","SENT"
"8622","SENT"
"8623","SENT"
"8624","SENT"
"8625","SENT"
"8626","SENT"
"8627","SENT"
"8628","SENT"
"8629","SENT"
"8630","SENT"
"8631","SENT"
"8632","QUEUED"
"8633","SENT"
"8634","SENT"
"8635","SENT"
"8636","FAILED"
"8637","SENT"
"8638","SENT"
"8639","SENT"
"8640","SENT"
"8641","SENT"
"8642","SENT"
"8643","SENT"
"8644","SENT"
"8645","QUEUED"
"8646","SENT"
"8647","SENT"
"8648","SENT"
"8649","SENT"
"8650","SENT"
"8651","SENT"
"8652","SENT"
"8653","FAILED"
"8654","SENT"
"8655","SENT"
"8656","SENT"
"8657","SENT"
"8658","QUEUED"
"8659","SENT"
"8660","SENT"
"8661","SENT"
"8662","SENT"
"8663","SENT"
"8664","SENT"
"8665","SENT"
"8666","SENT"
"8667","SENT"
"8668","SENT"
"8669","SENT"
"8670","FAILED"
"8671","QUEUED"
"8672","SENT"
"8673","SENT"
"8674","SENT"
"8675","SENT"
"8676","SENT"
"8677","SENT"
"8678","SENT"
"8679","SENT"
"8680","SENT"
"8681","SENT"
"8682","SENT"
"8683","SENT"
"8684","QUEUED"
"8685","SENT"
"8686","SENT"
"8687","FAILED"
"8688","SENT"
"8689","SENT"
"8690","SENT"
"8691","SENT"
"8692","SENT"
"8693","SENT"
"8694","SENT"
"8695","SENT"
"8696","SENT"
"8697","QUEUED"
"8698","SENT"
"8699","SENT"
"8700","SENT"
"8701","SENT"
"8702","SENT"
"8703","SENT"
"8704","FAILED"
"8705","SENT"
"8706","SENT"
"8707","SENT"
"8708","SENT"
"8709","SENT"
"8710","QUEUED"
"8711","SENT"
"8712","SENT"
"8713","SENT"
"8714","SENT"
"8715","SENT"
"8716","SENT"
"8717","SENT"
"8718","SENT"
"8719","SENT"
"8720","SENT"
"8721","FAILED"
"8722","SENT"
"8723","QUEUED"
"8724","SENT"
"8725","SENT"
"8726","SENT"
"8727","SENT"
"8728","SENT"
"8729","SENT"
"8730","SENT"
"8731","SENT"
"8732","SENT"
"8733","SENT"
"8734","SENT"
"8735","SENT"
"8736","QUEUED"
"8737","SENT"
"8738","FAILED"
"8739","SENT"
"8740","SENT"
"8741","SENT"
"8742","SENT"
"8743","SENT"
"8744","SENT"
"8745","SENT"
"8746","SENT"
"8747","SENT"
"8748","SENT"
"8749","QUEUED"
"8750","SENT"
"8751","SENT"
"8752","SENT"
"8753","SENT"
"8754","SENT"
"8755","FAILED"
"8756","SENT"
"8757","SENT"
"8758","SENT"
"8759","SENT"
"8760","SENT"
"8761","SENT"
"8762","QUEUED"
"8763","SENT"
"8764","SENT"
"8765","SENT"
"8766","SENT"
"8767","SENT"
"8768","SENT"
"8769","SENT"
"8770","SENT"
"8771","SENT"
"8772","FAILED"
"8773","SENT"
"8774","SENT"
"8775","QUEUED"
"8776","SENT"
"8777","SENT"
"8778","SENT"
"8779","SENT"
"8780","SENT"
"8781","SENT"
"8782","SENT"
"8783","SENT"
"8784","SENT"
"8785","SENT"
"8786","SENT"
"8787","SENT"
"8788","QUEUED"
"8789","FAILED"
"8790","SENT"
"8791","SENT"
"8792","SENT"
"8793","SENT"
"8794","SENT"
"8795","SENT"
"8796","SENT"
"8797","SENT"
"8798","SENT"
"8799","SENT"
"8800","SENT"
"8801","QUEUED"
"8802","SENT"
"8803","SENT"
"8804","SENT"
"8805","SENT"
"8806","FAILED"
"8807","SENT"
"8808","SENT"
"8809","SENT"
"8810","SENT"
"8811","SENT"
"8812","SENT"
"8813","SENT"
"8814","QUEUED"
"8815","SENT"
"8816","SENT"
"8817","SENT"
"8818","SENT"
"8819","SENT"
"8820","SENT"
"8821","SENT"
"8822","SENT"
"8823","FAILED"
"8824","SENT"
"8825","SENT"
"8826","SENT"
"8827","QUEUED"
"8828","SENT"
"8829","SENT"
"8830","SENT"
"8831","SENT"
"8832","SENT"
"8833","SENT"
"8834","SENT"
"8835","SENT"
"8836","SENT"
"8837","SENT"
"8838","SENT"
"8839","SENT"
"8840","FAILED"
"8841","SENT"
"8842","SENT"
"8843","SENT"
"8844","SENT"
"8845","SENT"
"8846","SENT"
"8847","SENT"
"8848","SENT"
"8849","SENT"
"8850","SENT"
"8851","SENT"
"8852","SENT"
"8853","QUEUED"
"8854","SENT"
"8855","SENT"
"8856","SENT"
"8857","FAILED"
"8858","SENT"
"8859","SENT"
"8860","SENT"
"8861","SENT"
"8862","SENT"
"8863","SENT"
"8864","SENT"
"8865","SENT"
"8866","QUEUED"
"8867","SENT"
"8868","SENT"
"8869","SENT"
"8870","SENT"
"8871","SENT"
"8872","SENT"
"8873","SENT"
"8874","FAILED"
"8875","SENT"
"8876","SENT"
"8877","SENT"
"8878","SENT"
"8879","QUEUED"
"8880","SENT"
"8881","SENT"
"8882","SENT"
"8883","SENT"
"8884","SENT"
"8885","SENT"
"8886","SENT"
"8887","SENT"
"8888","SENT"
"8889","SENT"
"8890","SENT"
"8891","FAILED"
"8892","QUEUED"
"8893","SENT"
"8894","SENT"
"8895","SENT"
"8896","SENT"
"8897","SENT"
"8898","SENT"
"8899","SENT"
"8900","SENT"
"8901","SENT"
"8902","SENT"
"8903","SENT"
"8904","SENT"
"8905","QUEUED"
"8906","SENT"
"8907","SENT"
"8908","FAILED"
"8909","SENT"
"8910","SENT"
"8911","SENT"
"8912","SENT"
"8913","SENT"
"8914","SENT"
"8915","SENT"
"8916","SENT"
"8917","SENT"
"8918","QUEUED"
"8919","SENT"
"8920","SENT"
"8921","SENT"
"8922","SENT"
"8923","SENT"
"8924","SENT"
"8925","FAILED"
"8926","SENT"
"8927","SENT"
"8928","SENT"
"8929","SENT"
"8930","SENT"
"8931","QUEUED"
"8932","SENT"
"8933","SENT"
"8934","SENT"
"8935","SENT"
"8936","SENT"
"8937","SENT"
"8938","SENT"
"8939","SENT"
"8940","SENT"
"8941","SENT"
"8942","FAILED"
"8943","SENT"
"8944","QUEUED"
"8945","SENT"
"8946","SENT"
"8947","SENT"
"8948","SENT"
"8949","SENT"
"8950","SENT"
"8951","SENT"
"8952","SENT"
"8953","SENT"
"8954","SENT"
"8955","SENT"
"8956","SENT"
"8957","QUEUED"
"8958","SENT"
"8959","FAILED"
"8960","SENT"
"8961","SENT"
"8962","SENT"
"8963","SENT"
"8964","SENT"
"8965","SENT"
"8966","SENT"
"8967","SENT"
"8968","SENT"
"8969","SENT"
"8970","QUEUED"
"8971","SENT"
"8972","SENT"
"8973","SENT"
"8974","SENT"
"8975","SENT"
"8976","FAILED"
"8977","SENT"
"8978","SENT"
"8979","SENT"
"8980","SENT"
"8981","SENT"
"8982","SENT"
"8983","QUEUED"
"8984","SENT"
"8985","SENT"
"8986","SENT"
"8987","SENT"
"8988","SENT"
"8989","SENT"
"8990","SENT"
"8991","SENT"
"8992","SENT"
"8993","FAILED"
"8994","SENT"
"8995","SENT"
"8996","QUEUED"
"8997","SENT"
"8998","SENT"
"8999","SENT"
"9000","SENT"
"9001","SENT"
"9002","SENT"
"9003","SENT"
"9004","SENT"
"9005","SENT"
"9006","SENT"
"9007","SENT"
"9008","SENT"
"9009","QUEUED"
"9010","FAILED"
"9011","SENT"
"9012","SENT"
"9013","SENT"
"9014","SENT"
"9015","SENT"
"9016","SENT"
"9017","SENT"
"9018","SENT"
"9019","SENT"
"9020","SENT"
"9021","SENT"
"9022","QUEUED"
"9023","SENT"
"9024","SENT"
"9025","SENT"
"9026","SENT"
"9027","FAILED"
"9028","SENT"
"9029","SENT"
"9030","SENT"
"9031","SENT"
"9032","SENT"
"9033","SENT"
"9034","SENT"
"9035","QUEUED"
"9036","SENT"
"9037","SENT"
"9038","SENT"
"9039","SENT"
"9040","SENT"
"9041","SENT"
"9042","SENT"
"9043","SENT"
"9044","FAILED"
"9045","SENT"
"9046","SENT"
"9047","SENT"
"9048","QUEUED"
"9049","SENT"
"9050","SENT"
"9051","SENT"
"9052","SENT"
"9053","SENT"
"9054","SENT"
"9055","SENT"
"9056","SENT"
"9057","SENT"
"9058","SENT"
"9059","SENT"
"9060","SENT"
"9061","FAILED"
"9062","SENT"
"9063","SENT"
"9064","SENT"
"9065","SENT"
"9066","SENT"
"9067","SENT"
"9068","SENT"
"9069","SENT"
"9070","SENT"
"9071","SENT"
"9072","SENT"
"9073","SENT"
"9074","QUEUED"
"9075","SENT"
"9076","SENT"
"9077","SENT"
"9078","FAILED"
"9079","SENT"
"9080","SENT"
"9081","SENT"
"9082","SENT"
"9083","SENT"
"9084","SENT"
"9085","SENT"
"9086","SENT"
"9087","QUEUED"
"9088","SENT"
"9089","SENT"
"9090","SENT"
"9091","SENT"
"9092","SENT"
"9093","SENT"
"9094","SENT"
"9095","FAILED"
"9096","SENT"
"9097","SENT"
"9098","SENT"
"9099","SENT"
"9100","QUEUED"
"9101","SENT"
"9102","SENT"
"9103","SENT"
"9104","SENT"
"9105","SENT"
"9106","SENT"
"9107","SENT"
"9108","SENT"
"9109","SENT"
"9110","SENT"
"9111","SENT"
"9112","FAILED"
"9113","QUEUED"
"9114","SENT"
"9115","SENT"
"9116","SENT"
"9117","SENT"
"9118","SENT"
"9119","SENT"
"9120","SENT"
"9121","SENT"
"9122","SENT"
"9123","SENT"
"9124","SENT"
"9125","SENT"
"9126","QUEUED"
"9127","SENT"
"9128","SENT"
"9129","FAILED"
"9130","SENT"
"9131","SENT"
"9132","SENT"
"9133","SENT"
"9134","SENT"
"9135","SENT"
"9136","SENT"
"9137","SENT"
"9138","SENT"
"9139","QUEUED"
"9140","SENT"
"9141","SENT"
"9142","SENT"
"9143","SENT"
"9144","SENT"
"9145","SENT"
"9146","FAILED"
"9147","SENT"
"9148","SENT"
"9149","SENT"
"9150","SENT"
"9151","SENT"
"9152","QUEUED"
"9153","SENT"
"9154","SENT"
"9155","SENT"
"9156","SENT"
"9157","SENT"
"9158","SENT"
"9159","SENT"
"9160","SENT"
"9161","SENT"
"9162","SENT"
"9163","FAILED"
"9164","SENT"
"9165","QUEUED"
"9166","SENT"
"9167","SENT"
"9168","SENT"
"9169","SENT"
"9170","SENT"
"9171","SENT"
"9172","SENT"
"9173","SENT"
"9174","SENT"
"9175","SENT"
"9176","SENT"
"9177","SENT"
"9178","QUEUED"
"9179","SENT"
"9180","FAILED"
"9181","SENT"
"9182","SENT"
"9183","SENT"
"9184","SENT"
"9185","SENT"
"9186","SENT"
"9187","SENT"
"9188","SENT"
"9189","SENT"
"9190","SENT"
"9191","QUEUED"
"9192","SENT"
